g006369.m1_yHMPu5000035270_wickerhamomyces_chambardii_180604.haplomerger2.final	g006369.m1_yHMPu5000035270_wickerhamomyces_chambardii_180604.haplomerger2.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g004963.m1_yHMPu5000041833_candida_tammaniensis_170307.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g003846.m1_yHMPu5000041863_candida_gorgasii_160928.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g004283.m1_yHMPu5000038061_hyphopichia_pseudoburtonii_170912.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g002554.m1_yHMPu5000038375_candida_khmerensis_170713.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g001638.m1_yHMPu5000041693_debaryomyces_nepalensis_170307.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g001321.m1_yHMPu5000041781_schwanniomyces_occidentalis_var_persoonii_190924.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g004183.m1_yHMPu5000034581_schwanniomyces_occidentalis_var_occidentalis_170713.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g000600.m1_yHMPu5000035317_candida_fennica_180604.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g002094.m1_yHMPu5000041713_debaryomyces_maramus_170307.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g004681.m1_yHMPu5000037885_candida_sake_170912.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g005184.m1_yHMPu5000035682_hyphopichia_burtonii_160613.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g002937.m1_spathaspora_hagerdaliae.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g003291.m1_yHMPu5000038032_yamadazyma_kitorensis_170912.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g001074.m1_yHMPu5000034656_candida_glaebosa_170307.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g003712.m1_yHMPu5000035329_candida_saitoana_180604.haplomerger2.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g001960.m1_yHMPu5000035641_yamadazyma_scolyti_160613.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g003257.m1_yHMPu5000037899_candida_koratica_180604.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g005217.m1_yHMPu5000038108_Candida_khao-thaluensis_SPADES.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g005205.m1_yHMPu5000038033_yamadazyma_insecticola_170912.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g004510.m1_yHMPu5000037896_candida_kanchanaburiensis_180604.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g002242.m1_yHMPu5000038034_yamadazyma_epiphylla_170912.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g004922.m1_yHMPu5000034657_candida_pseudoglaebosa_170307.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g002489.m1_yHMPu5000038028_yamadazyma_takamatsuzukensis_170912.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g000720.m1_yHMPu5000037901_candida_membranifaciens_180604.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g004997.m1_yHMPu5000037917_candida_blattariae_170210.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g004040.m1_yHMPu5000041859_candida_friederichii_160928.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g004509.m1_yHMPu5000026052_candida_buinensis_201018.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g001695.m1_yHMPu5000035246_candida_insectorum_160928.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g005852.m1_yHMPu5000035247_candida_germanica_170912.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g008520.m1_yHMPu5000035642_yamadazyma_triangularis_170307.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g002128.m1_yHMPu5000040933_candida_diddensiae_201018.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g001357.m1_yHMPu5000038074_candida_vaughaniae_170912.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g005012.m1_yHMPu5000037912_candida_dendronema_170912.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g002440.m1_yHMPu5000038089_candida_pseudoaaseri_170912.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g003224.m1_yHMPu5000037914_candida_conglobata_180604.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g003624.m1_yHMPu5000038402_candida_andamanensis_170713.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g004248.m1_yHMPu5000035249_candida_atmosphaerica_170307.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g000408.m1_yHMPu5000035245_candida_spencermartinsiae_170307.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g005808.m1_yHMPu5000035250_candida_atlantica_170307.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g002649.m1_yHMPu5000038098_candida_oceani_170912.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g003118.m1_yHMPu5000041834_candida_taylori_170912.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g003756.m1_yHMPu5000026050_yamadazyma_endophytica_170912.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g003323.m1_yHMPu5000035640_yamadazyma_philogaea_160519.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g001735.m1_yHMPu5000035252_yamadazyma_nakazawae_170307.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g000242.m1_yHMPu5000038037_yamadazyma_akitaensis_170912.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g002437.m1_yHMPu5000038076_Candida_tumulicola_SPADES.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g000456.m1_yHMPu5000037251_candida_xiaguanesis_210210.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g002582.m1_yHMPu5000038362_candida_sakaeoensis_170713.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g001830.m1_yHMPu5000035003_candida_bohiensis_160519.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g005228.m1_spathaspora_xylofermentans.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g004217.m1_yHMPu5000034756_hemisphaericaspora_nanyangensis_170713.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g000544.m1_yHMPu5000038063_candida_xylanilytica_180604.haplomerger2.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g001077.m1_yHMPu5000038083_candida_subhashii_180604.haplomerger2.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g002611.m1_spathaspora_gorwiae.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g004639.m1_yHMPu5000038374_candida_jiufengensis_170713.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g002219.m1_yHMPu5000038367_candida_pseudojiufengensis_170713.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g002113.m1_yHMPu5000034990_Candida_corydali_SPADES.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g002879.m1_yHMPu5000041849_candida_morakotiae_180604.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g000309.m1_yHMPu5000037254_candida_parachauliodis_210210.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g004888.m1_spathaspora_girioi.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g004666.m1_yHMPu5000035713_candida_chauliodes_160613.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g001923.m1_yHMPu5000034992_candida_maltosa_190924.haplomerger2.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g006057.m1_yHMPu5000034994_candida_neerlandica_190924.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g004160.m1_yHMPu5000038349_candida_viswanathii_170713.haplomerger2.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g004835.m1_yHMPu5000035715_candida_gigantensis_160519.haplomerger2.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g004044.m1_yHMPu5000037250_candida_pseudoviswanathii_210210.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g006519.m1_yHMPu5000037900_candida_labiduridarum_190924.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g000578.m1_yHMPu5000034997_candida_tropicalis_160519.haplomerger2.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g003584.m1_candida_tropicalis.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g003097.m1_yHMPu5000035002_candida_buenavistaensis_160519.haplomerger2.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g002077.m1_scheffersomyces_stambukii.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g001317.m1_yHMPu5000041850_candida_lyxosophila_170307.haplomerger2.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g005206.m1_yHMPu5000038360_candida_verbasci_170713.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g007389.m1_yHMPu5000034996_candida_sojae_SPADES.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g005940.m1_yHMPu5000038350_candida_sanyaensis_180604.haplomerger2.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g001835.m1_candida_sojae.final
g000150.m1_yHMH393_Yamadazyma_sp_nov_plate33_MASURCA.final	g002036.m1_yHMPu5000037926_candida_alai_190924.final
g002703.m1_yHMPu5000026072_geotrichum_klebahnii_190924.final	g002703.m1_yHMPu5000026072_geotrichum_klebahnii_190924.final
g002703.m1_yHMPu5000026072_geotrichum_klebahnii_190924.final	g007160.m1_yHMPu5000041818_magnusiomyces_tetrasperma_170307.final
g002703.m1_yHMPu5000026072_geotrichum_klebahnii_190924.final	g007646.m1_yHMPu5000037874_dipodascus_aggregatus_190924.final
g002703.m1_yHMPu5000026072_geotrichum_klebahnii_190924.final	g007762.m1_yHMPu5000038338_geotrichum_restrictum_190924.final
g002703.m1_yHMPu5000026072_geotrichum_klebahnii_190924.final	g002609.m1_yHMPu5000038342_dipodascus_macrosporus_180604.final
g002703.m1_yHMPu5000026072_geotrichum_klebahnii_190924.final	g006630.m1_yHMPu5000037875_geotrichum_carabidarum_190924.final
g002703.m1_yHMPu5000026072_geotrichum_klebahnii_190924.final	g002274.m1_yHMPu5000041820_geotrichum_histeridarum_201018.final
g002703.m1_yHMPu5000026072_geotrichum_klebahnii_190924.final	g004509.m1_yHDO581_magnusiomyces_capitatus_190924.final
g002703.m1_yHMPu5000026072_geotrichum_klebahnii_190924.final	g001867.m1_saprochaete_suaveolens.final
g002703.m1_yHMPu5000026072_geotrichum_klebahnii_190924.final	g001333.m1_yHMPu5000041818_magnusiomyces_tetrasperma_170307.final
g002703.m1_yHMPu5000026072_geotrichum_klebahnii_190924.final	g003596.m1_saprochaete_fungicola.final
g002703.m1_yHMPu5000026072_geotrichum_klebahnii_190924.final	g005630.m1_saprochaete_suaveolens.final
g002703.m1_yHMPu5000026072_geotrichum_klebahnii_190924.final	g001671.m1_yHMPu5000034630_Magnusiomyces_magnusii_S134_MASURCA.haplomerger2.final
g002703.m1_yHMPu5000026072_geotrichum_klebahnii_190924.final	g015541.m1_yHMPu5000034630_Magnusiomyces_magnusii_S134_MASURCA.haplomerger2.final
g002189.m1_yHMPu5000034671_blastobotrys_peoriensis_160519.final	g002189.m1_yHMPu5000034671_blastobotrys_peoriensis_160519.final
g002189.m1_yHMPu5000034671_blastobotrys_peoriensis_160519.final	g004092.m1_yHMPu5000034681_blastobotrys_americana_160519.final
g002189.m1_yHMPu5000034671_blastobotrys_peoriensis_160519.final	g003538.m1_yHJFW87_myxozyma_nipponensis_210210.final
g006134.m1_yHMPu5000034736_myxozyma_udenii_200128.final	g006134.m1_yHMPu5000034736_myxozyma_udenii_200128.final
g003868.m1_yHMPu5000034903_ogataea_naganishii_160519.final	g003868.m1_yHMPu5000034903_ogataea_naganishii_160519.final
g003868.m1_yHMPu5000034903_ogataea_naganishii_160519.final	g005366.m1_yHMPu5000034909_candida_sp_160519.final
g003868.m1_yHMPu5000034903_ogataea_naganishii_160519.final	g003080.m1_yHMPu5000034916_candida_nitratophila_160519.final
g003868.m1_yHMPu5000034903_ogataea_naganishii_160519.final	g001332.m1_yHMPu5000026270_Candida_sp._SPAdes.final
g003868.m1_yHMPu5000034903_ogataea_naganishii_160519.final	g005220.m1_yHMPu5000034929_candida_nanaspora_170307.final
g003868.m1_yHMPu5000034903_ogataea_naganishii_160519.final	g001080.m1_yHMJ1_Ogataea_sp_nov_plate33_PLATANUS.final
g001618.m1_yHMPu5000035048_Barnettozyma_salicaria_SPADES.final	g001618.m1_yHMPu5000035048_Barnettozyma_salicaria_SPADES.final
g001618.m1_yHMPu5000035048_Barnettozyma_salicaria_SPADES.final	g005411.m1_yHMPu5000038398_barnettozyma_siamensis_170713.final
g001618.m1_yHMPu5000035048_Barnettozyma_salicaria_SPADES.final	g005034.m1_yHMPu5000035673_candida_orba_160613.final
g001618.m1_yHMPu5000035048_Barnettozyma_salicaria_SPADES.final	g006204.m1_yHMPu5000035049_Barnettozyma_wickerhamii_SPAdes.haplomerger2.final
g001618.m1_yHMPu5000035048_Barnettozyma_salicaria_SPADES.final	g003463.m1_yHMPu5000035670_phaffomyces_opuntiae_160613.final
g001618.m1_yHMPu5000035048_Barnettozyma_salicaria_SPADES.final	g001576.m1_yHMPu5000035671_phaffomyces_antillensis_160613.final
g001618.m1_yHMPu5000035048_Barnettozyma_salicaria_SPADES.final	g000690.m1_yHMPu5000038119_candida_coquimbonensis_170912.final
g001618.m1_yHMPu5000035048_Barnettozyma_salicaria_SPADES.final	g002621.m1_yHMPu5000035672_phaffomyces_thermotolerans_160613.final
g001618.m1_yHMPu5000035048_Barnettozyma_salicaria_SPADES.final	g002189.m1_yHMPu5000040931_candida_galis_201018.final
g001618.m1_yHMPu5000035048_Barnettozyma_salicaria_SPADES.final	g002728.m1_yHMPu5000038389_candida_ficus_170713.final
g001618.m1_yHMPu5000035048_Barnettozyma_salicaria_SPADES.final	g000320.m1_yHMPu5000035045_barnettozyma_hawaiiensis_160613.final
g001618.m1_yHMPu5000035048_Barnettozyma_salicaria_SPADES.final	g000178.m1_yHMPu5000035047_barnettozyma_pratensis_160519.final
g001618.m1_yHMPu5000035048_Barnettozyma_salicaria_SPADES.final	g002241.m1_yHMPu5000038364_Candida_qinlingensis_SPADES.final
g001618.m1_yHMPu5000035048_Barnettozyma_salicaria_SPADES.final	g001666.m1_yHMPu5000038111_barnettozyma_sucrosica_170912.final
g001618.m1_yHMPu5000035048_Barnettozyma_salicaria_SPADES.final	g000222.m1_yHMPu5000035046_barnettozyma_populi_160613.final
g001618.m1_yHMPu5000035048_Barnettozyma_salicaria_SPADES.final	g000108.m1_yHMPu5000038351_candida_sanyiensis_170713.final
g001618.m1_yHMPu5000035048_Barnettozyma_salicaria_SPADES.final	g001873.m1_yHMPu5000038112_barnettozyma_vustinii_170912.final
g001618.m1_yHMPu5000035048_Barnettozyma_salicaria_SPADES.final	g001661.m1_yHMPu5000034954_candida_norvegica_201018.final
g001618.m1_yHMPu5000035048_Barnettozyma_salicaria_SPADES.final	g000252.m1_yHMPu5000035044_barnettozyma_californica_160519.final
g001618.m1_yHMPu5000035048_Barnettozyma_salicaria_SPADES.final	g002816.m1_yHDO593_barnettozyma_sp_180604.final
g003450.m1_yHMPu5000038079_Candida_tanticharoeniae_SPADES.final	g003450.m1_yHMPu5000038079_Candida_tanticharoeniae_SPADES.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g004760.m1_yHMPu5000041780_Schwanniomyces_polymorphus_var_polymorphus_SPADES.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g002535.m1_yHMPu5000041779_schwanniomyces_pseudopolymorphus_190924.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g000808.m1_yHRVM31_Schwanniomyces_sp_nov_plate33_SPADES.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g000382.m1_yHMPu5000038322_schwanniomyces_polymorphus_var_africanus_170713.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g003686.m1_yHMPu5000037844_schwanniomyces_vanrijiae_var_vanrijiae_180604.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g001358.m1_yHMPu5000041792_schwanniomyces_capriottii_170912.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g004430.m1_yHMPu5000034581_schwanniomyces_occidentalis_var_occidentalis_170713.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g001599.m1_yHMPu5000041781_schwanniomyces_occidentalis_var_persoonii_190924.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g005157.m1_yHMPu5000035660_priceomyces_haplophilus_160613.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g003430.m1_yHMPu5000035297_priceomyces_castillae_170307.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g001029.m1_yHMPu5000037843_schwanniomyces_yamadae_170912.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g001181.m1_candida_psychrophila.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g000167.m1_yHMPu5000041841_debaryomyces_coudertii_170713.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g005143.m1_yHMPu5000041693_debaryomyces_nepalensis_170307.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g004006.m1_yHMPu5000034606_priceomyces_medius_180604.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g004455.m1_yHMPu5000035296_priceomyces_carsonii_160928.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g000029.m1_yHMPu5000041840_candida_wancherniae_160928.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g004563.m1_yHMPu5000041806_metschnikowia_agaves_170307.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g005289.m1_yHMJ9_Metschnikowia_sp_nov_plate34_DISCOVAR.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g001289.m1_yHMPu5000034989_candida_duobushaemulonii_160519.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g004110.m1_yHMPu5000037224_candida_vulturna_210210.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g004946.m1_yHMPu5000035705_candida_pseudohaemulonii_160613.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g000598.m1_yHMPu5000038120_candida_haemulonii_170912.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g002647.m1_yHMPu5000040919_candida_konsanensis_201018.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g002349.m1_yHMPu5000038397_candida_chanthaburiensis_170713.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g005247.m1_yHMPu5000035707_candida_heveicola_160519.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g003869.m1_yHMPu5000041843_candida_ruelliae_170713.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g003513.m1_yHMPu5000038329_metschnikowia_koreensis_180604.haplomerger2.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g002974.m1_yHMPu5000037202_metschnikowia_peoriensis_210210.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g006436.m1_yHMPu5000037202_metschnikowia_peoriensis_210210.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g004079.m1_yHMPu5000037865_metschnikowia_reukaufii_180604.haplomerger2.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g003605.m1_yHDO585_candida_citri_180604.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g004434.m1_yHMPu5000035334_clavispora_opuntiae_190924.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g007199.m1_yHMPu5000038066_clavispora_reshetovae_170912.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g003991.m1_yHMPu5000038348_candida_vitiphila_170713.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g001009.m1_yHMPu5000035704_candida_rhizophorensis_160519.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g004333.m1_yHMPu5000034982_candida_ubatubensis_160519.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g001746.m1_yHMPu5000041854_candida_aechmeae_170307.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g002691.m1_yHMPu5000035706_candida_mogii_160613.final
g000948.m1_yHMPu5000041778_schwanniomyces_vanrijiae_var_yarrowii_170912.final	g004980.m1_yHMPu5000041838_candida_tolerans_180604.final
